timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764814774.7783737,32401,1.2854,37.41,-7.784597657113827,-0.12051546391752765,55
1764814774.8807278,32501,1.2805,37.37,-8.136126730927545,-0.1605154639175268,52
1764814774.9831712,32601,1.2854,37.65,-7.784597657113827,0.11948453608247434,49
1764814775.0856292,32701,1.2854,37.46,-7.784597657113827,-0.07051546391752339,46
1764814775.1876667,32801,1.2805,37.41,-8.136126730927545,-0.12051546391752765,47
1764814775.2895813,32901,1.2805,37.46,-8.136126730927545,-0.07051546391752339,48
1764814775.3915894,33001,1.2805,37.46,-8.136126730927545,-0.07051546391752339,48
1764814775.4940493,33101,1.2805,37.74,-8.136126730927545,0.20948453608247775,47
1764814775.595861,33201,1.2854,37.83,-7.784597657113827,0.29948453608247405,54
1764814775.6975873,33301,1.2805,37.79,-8.136126730927545,0.2594845360824749,60
1764814775.7996197,33401,1.2805,37.55,-8.136126730927545,0.019484536082472914,67
1764814775.9024005,33501,1.2805,37.41,-8.136126730927545,-0.12051546391752765,73
1764814776.00479,33601,1.2805,37.41,-8.136126730927545,-0.12051546391752765,80
1764814776.106811,33701,1.2805,37.74,-8.136126730927545,0.20948453608247775,80
1764814776.2093859,33801,1.2805,37.74,-8.136126730927545,0.20948453608247775,80
1764814776.311269,33901,1.2805,37.46,-8.136126730927545,-0.07051546391752339,80
1764814776.414704,34001,1.2757,37.6,-8.480481742010356,0.06948453608247718,80
1764814776.516876,34101,1.2805,37.37,-8.136126730927545,-0.1605154639175268,80
1764814776.618902,34201,1.2805,37.65,-8.136126730927545,0.11948453608247434,80
1764814776.7212238,34301,1.2805,37.55,-8.136126730927545,0.019484536082472914,80
1764814776.8232656,34401,1.2805,37.83,-8.136126730927545,0.29948453608247405,80
1764814776.9252467,34501,1.2805,37.46,-8.136126730927545,-0.07051546391752339,80
1764814777.026983,34601,1.2805,37.6,-8.136126730927545,0.06948453608247718,80
1764814777.130513,34701,1.2805,37.83,-8.136126730927545,0.29948453608247405,80
1764814777.2326376,34801,1.2805,37.6,-8.136126730927545,0.06948453608247718,80
1764814777.33509,34901,1.2805,37.69,-8.136126730927545,0.15948453608247348,80
1764814777.437205,35001,1.2854,37.74,-7.784597657113827,0.20948453608247775,80
