timestamp,ecg_raw,ecg_voltage,temperature,ecg_change_percent,temp_change_celsius,bpm
1764815332.2880273,19901,1.3343,38.07,-7.711276875203339,-0.26683673469387514,44
1764815332.3904645,20001,1.3343,38.12,-7.711276875203339,-0.21683673469387799,44
1764815332.493295,20101,1.3343,38.31,-7.711276875203339,-0.026836734693873154,44
1764815332.5960298,20201,1.3392,38.16,-7.372361531344016,-0.17683673469387884,44
1764815332.6987164,20301,1.3392,38.07,-7.372361531344016,-0.26683673469387514,44
1764815332.800705,20401,1.3392,38.16,-7.372361531344016,-0.17683673469387884,44
1764815332.9028132,20501,1.3392,38.54,-7.372361531344016,0.20316326530612372,47
1764815333.0057745,20601,1.3343,38.35,-7.711276875203339,0.013163265306125993,51
1764815333.1079547,20701,1.3343,38.12,-7.711276875203339,-0.21683673469387799,55
1764815333.2101226,20801,1.3294,38.31,-8.050192219062676,-0.026836734693873154,58
1764815333.313475,20901,1.3245,37.97,-8.389107562922,-0.36683673469387656,62
1764815333.4152617,21001,1.3196,38.12,-8.728022906781323,-0.21683673469387799,62
1764815333.5177712,21101,1.3196,38.07,-8.728022906781323,-0.26683673469387514,62
1764815333.6196709,21201,1.3148,38.07,-9.060021610970063,-0.26683673469387514,62
1764815333.7223046,21301,1.3099,38.16,-9.398936954829388,-0.17683673469387884,62
1764815333.8248022,21401,1.3099,38.31,-9.398936954829388,-0.026836734693873154,62
1764815333.9265845,21501,1.3099,37.93,-9.398936954829388,-0.4068367346938757,62
1764815334.029126,21601,1.3099,38.35,-9.398936954829388,0.013163265306125993,62
1764815334.1312208,21701,1.3099,38.31,-9.398936954829388,-0.026836734693873154,62
1764815334.2332978,21801,1.305,38.21,-9.737852298688725,-0.12683673469387458,62
1764815334.3352606,21901,1.3099,38.35,-9.398936954829388,0.013163265306125993,62
1764815334.4385598,22001,1.3001,38.12,-10.076767642548049,-0.21683673469387799,62
1764815334.5404382,22101,1.3001,38.12,-10.076767642548049,-0.21683673469387799,62
1764815334.6434364,22201,1.3099,38.12,-9.398936954829388,-0.21683673469387799,62
1764815334.7457557,22301,1.2952,38.26,-10.415682986407388,-0.07683673469387742,62
1764815334.8474882,22401,1.3001,38.45,-10.076767642548049,0.11316326530612741,57
1764815334.9491262,22501,1.3001,38.21,-10.076767642548049,-0.12683673469387458,53
1764815335.0509028,22601,1.3001,38.02,-10.076767642548049,-0.3168367346938723,49
1764815335.1527054,22701,1.3001,38.12,-10.076767642548049,-0.21683673469387799,45
1764815335.254855,22801,1.2952,38.4,-10.415682986407388,0.06316326530612315,41
1764815335.3572314,22901,1.2952,38.35,-10.415682986407388,0.013163265306125993,41
1764815335.4591045,23001,1.2903,38.31,-10.75459833026671,-0.026836734693873154,41
1764815335.5614266,23101,1.2952,38.12,-10.415682986407388,-0.21683673469387799,41
1764815335.6633658,23201,1.2854,38.02,-11.093513674126033,-0.3168367346938723,41
1764815335.7648935,23301,1.2805,38.45,-11.43242901798537,0.11316326530612741,41
1764815335.8668702,23401,1.2903,38.12,-10.75459833026671,-0.21683673469387799,41
1764815335.9685395,23501,1.2854,38.07,-11.093513674126033,-0.26683673469387514,41
1764815336.0708919,23601,1.2903,38.16,-10.75459833026671,-0.17683673469387884,41
1764815336.1724708,23701,1.2854,38.35,-11.093513674126033,0.013163265306125993,41
1764815336.2746954,23801,1.2854,38.21,-11.093513674126033,-0.12683673469387458,41
1764815336.3772125,23901,1.2854,38.07,-11.093513674126033,-0.26683673469387514,41
1764815336.4792306,24001,1.2805,38.35,-11.43242901798537,0.013163265306125993,41
1764815336.581025,24101,1.2854,38.12,-11.093513674126033,-0.21683673469387799,41
1764815336.6842911,24201,1.2903,38.31,-10.75459833026671,-0.026836734693873154,41
1764815336.7864141,24301,1.2903,38.02,-10.75459833026671,-0.3168367346938723,41
1764815336.8887503,24401,1.2952,38.45,-10.415682986407388,0.11316326530612741,41
1764815336.991249,24501,1.2952,38.16,-10.415682986407388,-0.17683673469387884,41
1764815337.0933726,24601,1.3001,38.07,-10.076767642548049,-0.26683673469387514,41
1764815337.1952977,24701,1.2952,38.4,-10.415682986407388,0.06316326530612315,41
1764815337.2969663,24801,1.3001,38.35,-10.076767642548049,0.013163265306125993,41
1764815337.3986647,24901,1.3001,38.26,-10.076767642548049,-0.07683673469387742,41
1764815337.50066,25001,1.2952,38.07,-10.415682986407388,-0.26683673469387514,41
1764815337.6028724,25101,1.2952,37.97,-10.415682986407388,-0.36683673469387656,41
1764815337.7048619,25201,1.2952,38.16,-10.415682986407388,-0.17683673469387884,41
1764815337.8063767,25301,1.2952,38.54,-10.415682986407388,0.20316326530612372,41
1764815337.9094813,25401,1.2952,38.02,-10.415682986407388,-0.3168367346938723,41
1764815338.0117798,25501,1.2903,38.4,-10.75459833026671,0.06316326530612315,41
1764815338.1139,25601,1.2903,38.45,-10.75459833026671,0.11316326530612741,41
1764815338.2159014,25701,1.2952,38.16,-10.415682986407388,-0.17683673469387884,41
1764815338.3179243,25801,1.2952,38.07,-10.415682986407388,-0.26683673469387514,41
1764815338.420305,25901,1.2952,38.45,-10.415682986407388,0.11316326530612741,41
1764815338.5223513,26001,1.3001,38.07,-10.076767642548049,-0.26683673469387514,41
1764815338.6246965,26101,1.3001,37.97,-10.076767642548049,-0.36683673469387656,41
1764815338.72649,26201,1.305,38.31,-9.737852298688725,-0.026836734693873154,41
1764815338.8290653,26301,1.305,38.35,-9.737852298688725,0.013163265306125993,41
1764815338.931813,26401,1.305,38.16,-9.737852298688725,-0.17683673469387884,41
1764815339.0337734,26501,1.305,38.07,-9.737852298688725,-0.26683673469387514,41
1764815339.136272,26601,1.3099,38.02,-9.398936954829388,-0.3168367346938723,41
1764815339.2384696,26701,1.3099,38.31,-9.398936954829388,-0.026836734693873154,41
1764815339.3411129,26801,1.3099,38.21,-9.398936954829388,-0.12683673469387458,41
1764815339.4459856,26901,1.3099,38.07,-9.398936954829388,-0.26683673469387514,41
1764815339.547938,27001,1.3099,38.12,-9.398936954829388,-0.21683673469387799,41
1764815339.6499577,27101,1.3099,38.4,-9.398936954829388,0.06316326530612315,41
1764815339.7522886,27201,1.3148,38.4,-9.060021610970063,0.06316326530612315,41
1764815339.8541756,27301,1.3148,38.12,-9.060021610970063,-0.21683673469387799,41
1764815339.9560826,27401,1.3148,38.45,-9.060021610970063,0.11316326530612741,41
1764815340.0592873,27501,1.3148,38.02,-9.060021610970063,-0.3168367346938723,41
1764815340.1613305,27601,1.3148,38.4,-9.060021610970063,0.06316326530612315,41
1764815340.2636335,27701,1.3148,38.45,-9.060021610970063,0.11316326530612741,41
1764815340.3660738,27801,1.3148,38.07,-9.060021610970063,-0.26683673469387514,41
1764815340.4692585,27901,1.3148,38.45,-9.060021610970063,0.11316326530612741,41
1764815340.5711057,28001,1.3148,38.16,-9.060021610970063,-0.17683673469387884,41
1764815340.6727865,28101,1.3099,38.35,-9.398936954829388,0.013163265306125993,41
1764815340.7746546,28201,1.3099,38.26,-9.398936954829388,-0.07683673469387742,41
1764815340.8767626,28301,1.3099,38.07,-9.398936954829388,-0.26683673469387514,41
1764815340.9786727,28401,1.3099,38.54,-9.398936954829388,0.20316326530612372,51
1764815341.0806155,28501,1.3099,38.35,-9.398936954829388,0.013163265306125993,61
1764815341.182696,28601,1.3099,38.4,-9.398936954829388,0.06316326530612315,72
1764815341.2848125,28701,1.3148,38.31,-9.060021610970063,-0.026836734693873154,82
1764815341.3869975,28801,1.3148,38.31,-9.060021610970063,-0.026836734693873154,92
1764815341.4906392,28901,1.3196,38.26,-8.728022906781323,-0.07683673469387742,92
1764815341.5923913,29001,1.3148,38.31,-9.060021610970063,-0.026836734693873154,92
1764815341.694753,29101,1.3196,38.26,-8.728022906781323,-0.07683673469387742,92
1764815341.7969549,29201,1.3196,38.16,-8.728022906781323,-0.17683673469387884,92
1764815341.8993878,29301,1.3196,38.12,-8.728022906781323,-0.21683673469387799,92
1764815342.001959,29401,1.3196,38.31,-8.728022906781323,-0.026836734693873154,92
1764815342.1042788,29501,1.3148,38.4,-9.060021610970063,0.06316326530612315,92
1764815342.2061288,29601,1.3196,38.16,-8.728022906781323,-0.17683673469387884,92
1764815342.308359,29701,1.3148,38.5,-9.060021610970063,0.16316326530612457,92
1764815342.410343,29801,1.3148,38.4,-9.060021610970063,0.06316326530612315,92
1764815342.5122697,29901,1.3099,38.16,-9.398936954829388,-0.17683673469387884,92
1764815342.6143684,30001,1.3099,38.4,-9.398936954829388,0.06316326530612315,92
1764815342.7168934,30101,1.3099,38.35,-9.398936954829388,0.013163265306125993,85
1764815342.8191838,30201,1.305,38.4,-9.737852298688725,0.06316326530612315,79
1764815342.9209845,30301,1.3099,38.35,-9.398936954829388,0.013163265306125993,72
1764815343.023627,30401,1.3099,38.02,-9.398936954829388,-0.3168367346938723,66
1764815343.1255972,30501,1.2952,37.88,-10.415682986407388,-0.45683673469387287,60
1764815343.227425,30601,1.3099,38.16,-9.398936954829388,-0.17683673469387884,60
1764815343.329984,30701,1.3099,38.21,-9.398936954829388,-0.12683673469387458,60
1764815343.4316366,30801,1.3099,38.21,-9.398936954829388,-0.12683673469387458,60
1764815343.5335922,30901,1.305,38.35,-9.737852298688725,0.013163265306125993,60
1764815343.6352434,31001,1.305,38.26,-9.737852298688725,-0.07683673469387742,60
1764815343.7372746,31101,1.3099,38.16,-9.398936954829388,-0.17683673469387884,60
1764815343.8397765,31201,1.3099,38.16,-9.398936954829388,-0.17683673469387884,60
1764815343.9459624,31301,1.3099,38.07,-9.398936954829388,-0.26683673469387514,60
1764815344.0475056,31401,1.3099,38.4,-9.398936954829388,0.06316326530612315,60
1764815344.1493237,31501,1.3099,38.12,-9.398936954829388,-0.21683673469387799,60
1764815344.2524843,31601,1.3099,38.31,-9.398936954829388,-0.026836734693873154,60
1764815344.3549738,31701,1.3099,38.4,-9.398936954829388,0.06316326530612315,60
1764815344.4570372,31801,1.3099,38.54,-9.398936954829388,0.20316326530612372,60
1764815344.5588725,31901,1.305,38.12,-9.737852298688725,-0.21683673469387799,60
1764815344.6606648,32001,1.3001,38.16,-10.076767642548049,-0.17683673469387884,60
1764815344.762498,32101,1.2952,38.59,-10.415682986407388,0.253163265306128,60
1764815344.8645458,32201,1.2952,38.4,-10.415682986407388,0.06316326530612315,61
1764815344.9660234,32301,1.2952,38.26,-10.415682986407388,-0.07683673469387742,61
1764815345.0678213,32401,1.2952,38.26,-10.415682986407388,-0.07683673469387742,62
1764815345.1700435,32501,1.2952,38.35,-10.415682986407388,0.013163265306125993,63
1764815345.2718637,32601,1.3001,38.12,-10.076767642548049,-0.21683673469387799,63
1764815345.373842,32701,1.2952,38.59,-10.415682986407388,0.253163265306128,63
1764815345.475924,32801,1.2903,38.45,-10.75459833026671,0.11316326530612741,63
1764815345.5784137,32901,1.3001,38.5,-10.076767642548049,0.16316326530612457,63
1764815345.6802282,33001,1.3001,38.21,-10.076767642548049,-0.12683673469387458,63
1764815345.7825646,33101,1.305,38.12,-9.737852298688725,-0.21683673469387799,63
1764815345.8845384,33201,1.305,38.21,-9.737852298688725,-0.12683673469387458,63
1764815345.9862673,33301,1.305,38.12,-9.737852298688725,-0.21683673469387799,63
1764815346.0886388,33401,1.305,38.45,-9.737852298688725,0.11316326530612741,63
1764815346.19099,33501,1.3099,38.35,-9.398936954829388,0.013163265306125993,63
1764815346.2927866,33601,1.3099,38.16,-9.398936954829388,-0.17683673469387884,63
1764815346.3951197,33701,1.3099,38.54,-9.398936954829388,0.20316326530612372,63
1764815346.4981713,33801,1.3099,38.26,-9.398936954829388,-0.07683673469387742,63
1764815346.6006422,33901,1.3099,38.21,-9.398936954829388,-0.12683673469387458,62
1764815346.7030241,34001,1.305,38.16,-9.737852298688725,-0.17683673469387884,61
1764815346.8055065,34101,1.3001,38.26,-10.076767642548049,-0.07683673469387742,61
1764815346.9072504,34201,1.3001,38.21,-10.076767642548049,-0.12683673469387458,60
1764815347.0092378,34301,1.2952,38.31,-10.415682986407388,-0.026836734693873154,60
1764815347.111231,34401,1.2854,38.5,-11.093513674126033,0.16316326530612457,60
1764815347.2145147,34501,1.2952,38.31,-10.415682986407388,-0.026836734693873154,60
1764815347.3168876,34601,1.2903,38.21,-10.75459833026671,-0.12683673469387458,60
1764815347.4188917,34701,1.3001,38.31,-10.076767642548049,-0.026836734693873154,60
1764815347.5211148,34801,1.2952,38.16,-10.415682986407388,-0.17683673469387884,60
1764815347.6233163,34901,1.2952,38.4,-10.415682986407388,0.06316326530612315,60
1764815347.7253752,35001,1.2903,38.21,-10.75459833026671,-0.12683673469387458,60
1764815347.8279483,35101,1.3001,38.16,-10.076767642548049,-0.17683673469387884,60
1764815347.9310374,35201,1.3001,38.31,-10.076767642548049,-0.026836734693873154,60
1764815348.0335188,35301,1.3001,38.21,-10.076767642548049,-0.12683673469387458,60
1764815348.1361327,35401,1.3001,38.4,-10.076767642548049,0.06316326530612315,60
1764815348.2382114,35501,1.3001,38.16,-10.076767642548049,-0.17683673469387884,60
1764815348.3404927,35601,1.3001,38.54,-10.076767642548049,0.20316326530612372,60
1764815348.4420493,35701,1.3001,38.4,-10.076767642548049,0.06316326530612315,60
1764815348.544824,35801,1.3001,38.5,-10.076767642548049,0.16316326530612457,60
1764815348.648023,35901,1.3001,38.35,-10.076767642548049,0.013163265306125993,60
1764815348.7504485,36001,1.2952,38.35,-10.415682986407388,0.013163265306125993,60
1764815348.8530166,36101,1.3001,38.16,-10.076767642548049,-0.17683673469387884,60
1764815348.9551384,36201,1.3001,38.35,-10.076767642548049,0.013163265306125993,60
1764815349.0581908,36301,1.3001,38.31,-10.076767642548049,-0.026836734693873154,60
1764815349.1601121,36401,1.3001,38.5,-10.076767642548049,0.16316326530612457,60
1764815349.2618113,36501,1.2952,38.26,-10.415682986407388,-0.07683673469387742,60
1764815349.3637125,36601,1.2952,38.21,-10.415682986407388,-0.12683673469387458,60
1764815349.4665189,36701,1.2903,38.35,-10.75459833026671,0.013163265306125993,60
1764815349.5688992,36801,1.2903,38.5,-10.75459833026671,0.16316326530612457,60
1764815349.671809,36901,1.2903,38.35,-10.75459833026671,0.013163265306125993,60
1764815349.7741742,37001,1.2903,38.35,-10.75459833026671,0.013163265306125993,60
1764815349.8760033,37101,1.2952,38.5,-10.415682986407388,0.16316326530612457,58
1764815349.9790015,37201,1.3001,38.21,-10.076767642548049,-0.12683673469387458,56
1764815350.0809705,37301,1.3001,38.21,-10.076767642548049,-0.12683673469387458,54
1764815350.1827624,37401,1.2952,38.16,-10.415682986407388,-0.17683673469387884,52
1764815350.2848582,37501,1.2952,38.54,-10.415682986407388,0.20316326530612372,49
1764815350.3875258,37601,1.3001,38.35,-10.076767642548049,0.013163265306125993,49
1764815350.4898152,37701,1.3001,38.5,-10.076767642548049,0.16316326530612457,49
1764815350.5920968,37801,1.3001,38.31,-10.076767642548049,-0.026836734693873154,49
1764815350.693957,37901,1.3001,38.35,-10.076767642548049,0.013163265306125993,49
1764815350.7958045,38001,1.3001,38.16,-10.076767642548049,-0.17683673469387884,49
1764815350.8979506,38101,1.3001,38.16,-10.076767642548049,-0.17683673469387884,49
1764815351.0000186,38201,1.2952,38.4,-10.415682986407388,0.06316326530612315,49
1764815351.1015341,38301,1.2952,38.12,-10.415682986407388,-0.21683673469387799,49
1764815351.203714,38401,1.2952,38.26,-10.415682986407388,-0.07683673469387742,49
1764815351.3055387,38501,1.2952,38.54,-10.415682986407388,0.20316326530612372,49
1764815351.4081423,38601,1.2952,38.31,-10.415682986407388,-0.026836734693873154,49
1764815351.510095,38701,1.2952,38.45,-10.415682986407388,0.11316326530612741,49
1764815351.61155,38801,1.2952,38.54,-10.415682986407388,0.20316326530612372,48
1764815351.7138333,38901,1.2952,38.35,-10.415682986407388,0.013163265306125993,47
1764815351.816583,39001,1.2952,38.45,-10.415682986407388,0.11316326530612741,46
1764815351.9208252,39101,1.2854,38.5,-11.093513674126033,0.16316326530612457,45
1764815352.02315,39201,1.2903,38.21,-10.75459833026671,-0.12683673469387458,43
1764815352.1257973,39301,1.2903,38.16,-10.75459833026671,-0.17683673469387884,43
1764815352.227661,39401,1.2903,38.31,-10.75459833026671,-0.026836734693873154,43
1764815352.3300145,39501,1.2903,38.54,-10.75459833026671,0.20316326530612372,43
1764815352.4321508,39601,1.2903,38.12,-10.75459833026671,-0.21683673469387799,43
1764815352.534293,39701,1.2952,38.21,-10.415682986407388,-0.12683673469387458,43
1764815352.6360621,39801,1.2952,38.12,-10.415682986407388,-0.21683673469387799,43
1764815352.738735,39901,1.2903,38.5,-10.75459833026671,0.16316326530612457,43
1764815352.8407729,40001,1.2903,38.21,-10.75459833026671,-0.12683673469387458,43
1764815352.9432132,40101,1.2903,38.83,-10.75459833026671,0.49316326530612287,43
1764815353.0448165,40201,1.2952,38.54,-10.415682986407388,0.20316326530612372,43
1764815353.147058,40301,1.2903,38.16,-10.75459833026671,-0.17683673469387884,43
1764815353.2499738,40401,1.2952,38.16,-10.415682986407388,-0.17683673469387884,43
1764815353.3525128,40501,1.2903,38.54,-10.75459833026671,0.20316326530612372,43
1764815353.454083,40601,1.2903,38.69,-10.75459833026671,0.3531632653061223,43
1764815353.555986,40701,1.2952,38.45,-10.415682986407388,0.11316326530612741,43
1764815353.6586034,40801,1.2854,38.31,-11.093513674126033,-0.026836734693873154,43
1764815353.7608047,40901,1.2903,38.4,-10.75459833026671,0.06316326530612315,43
1764815353.8625505,41001,1.2903,38.35,-10.75459833026671,0.013163265306125993,43
1764815353.9645045,41101,1.2952,38.35,-10.415682986407388,0.013163265306125993,43
1764815354.0692446,41201,1.2952,38.59,-10.415682986407388,0.253163265306128,43
1764815354.1711771,41301,1.2952,38.31,-10.415682986407388,-0.026836734693873154,43
1764815354.2732992,41401,1.2903,38.31,-10.75459833026671,-0.026836734693873154,43
1764815354.375287,41501,1.2757,38.31,-11.764427722174096,-0.026836734693873154,48
1764815354.4777274,41601,1.3001,38.16,-10.076767642548049,-0.17683673469387884,54
1764815354.5803182,41701,1.3001,38.31,-10.076767642548049,-0.026836734693873154,59
1764815354.6822853,41801,1.3001,38.59,-10.076767642548049,0.253163265306128,64
1764815354.784363,41901,1.2952,38.64,-10.415682986407388,0.30316326530612514,64
1764815354.8861492,42001,1.3001,38.64,-10.076767642548049,0.30316326530612514,59
1764815354.988111,42101,1.3001,38.16,-10.076767642548049,-0.17683673469387884,55
1764815355.0898104,42201,1.3001,38.45,-10.076767642548049,0.11316326530612741,50
1764815355.1917746,42301,1.2952,38.21,-10.415682986407388,-0.12683673469387458,45
1764815355.29429,42401,1.2952,38.21,-10.415682986407388,-0.12683673469387458,45
1764815355.3961258,42501,1.2952,38.5,-10.415682986407388,0.16316326530612457,44
1764815355.4992802,42601,1.2903,38.31,-10.75459833026671,-0.026836734693873154,44
1764815355.7055182,158701,1.2512,38.88,-13.459004441470743,0.5431632653061271,43
1764815355.908684,158401,1.2512,38.73,-13.459004441470743,0.39316326530612145,43
1764815356.0106113,158501,1.2512,38.98,-13.459004441470743,0.6431632653061214,42
1764815356.1128151,158601,1.2512,38.83,-13.459004441470743,0.49316326530612287,42
1764815356.2154913,158701,1.2512,38.88,-13.459004441470743,0.5431632653061271,42
1764815356.4188974,158401,1.2512,38.73,-13.459004441470743,0.39316326530612145,42
1764815356.5207083,158501,1.2512,38.98,-13.459004441470743,0.6431632653061214,42
